Pos,Penalty,Games,Name,Age,Tgt,Rec,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Fumbles,PPG,ol,rb,wr,qb,te
RB,1.0,12,Chase Edmonds,26.0,4.416666666666667,3.5833333333333335,49.333333333333336,0.16666666666666666,9.666666666666666,25.916666666666668,0.0,0.08333333333333333,11.941666666666668,6.2,6.4,8.330000000000002,10.0,5.4
RB,1.0,17,Myles Gaskin,25.0,3.7058823529411766,2.8823529411764706,36.0,0.17647058823529413,10.176470588235293,13.764705882352942,0.23529411764705882,0.11764705882352941,10.094117647058823,6.2,6.4,8.330000000000002,10.0,5.4
TE,1.0,17,Mike Gesicki,27.0,6.588235294117647,4.294117647058823,0.0,0.0,0.0,45.88235294117647,0.11764705882352941,0.0,9.588235294117649,6.2,6.4,8.330000000000002,10.0,5.4
WR,1.0,17,Tyreek Hill,28.0,9.352941176470589,6.529411764705882,5.647058823529412,0.0,0.5294117647058824,72.88235294117646,0.5294117647058824,0.11764705882352941,17.323529411764707,6.2,6.4,8.330000000000002,10.0,5.4
RB,1.0,9,Alec Ingold,26.0,1.3333333333333333,1.1111111111111112,0.1111111111111111,0.0,0.2222222222222222,9.444444444444445,0.1111111111111111,0.0,2.7333333333333334,6.2,6.4,8.330000000000002,10.0,5.4
TE,1.0,7,Hunter Long,24.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.2571428571428571,6.2,6.4,8.330000000000002,10.0,5.4
RB,0.8222222222222223,9,Raheem Mostert,30.0,2.111111111111111,1.7777777777777777,60.111111111111114,0.2222222222222222,11.777777777777779,17.333333333333332,0.1111111111111111,0.1111111111111111,11.3,6.2,6.4,8.330000000000002,10.0,5.4
WR,1.0,17,Trent Sherfield,26.0,1.1764705882352942,0.5294117647058824,0.0,0.0,0.0,5.117647058823529,0.058823529411764705,0.0,1.3941176470588235,6.2,6.4,8.330000000000002,10.0,5.4
TE,1.0,17,Durham Smythe,27.0,2.411764705882353,2.0,0.17647058823529413,0.0,0.11764705882352941,21.0,0.0,0.0,4.117647058823529,6.2,6.4,8.330000000000002,10.0,5.4
WR,1.0,17,Freddie Swain,24.0,2.3529411764705883,1.4705882352941178,1.8823529411764706,0.0,0.29411764705882354,20.176470588235293,0.23529411764705882,0.058823529411764705,4.970588235294118,6.2,6.4,8.330000000000002,10.0,5.4
WR,1.0,16,Jaylen Waddle,24.0,8.75,6.5,0.1875,0.0625,0.125,63.4375,0.375,0.125,15.2375,6.2,6.4,8.330000000000002,10.0,5.4
WR,1.0,16,Cedrick Wilson Jr.,27.0,3.8125,2.8125,0.6875,0.0,0.125,37.625,0.375,0.1875,8.51875,6.2,6.4,8.330000000000002,10.0,5.4
RB,1.0,9,Jeff Wilson,27.0,0.8888888888888888,0.7777777777777778,32.666666666666664,0.2222222222222222,8.777777777777779,3.4444444444444446,0.0,0.1111111111111111,5.5,6.2,6.4,8.330000000000002,10.0,5.4
RB,1.0,13,Dalvin Cook,27.0,3.769230769230769,2.6153846153846154,89.15384615384616,0.46153846153846156,19.153846153846153,17.23076923076923,0.0,0.23076923076923078,15.561538461538461,6.6,7.8,8.375,13.0,4.0
TE,0.8833333333333334,12,Ben Ellefson,26.0,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666669,6.6,7.8,8.375,13.0,4.0
RB,1.0,17,C.J. Ham,29.0,1.0588235294117647,1.0,2.0,0.0,0.4117647058823529,7.352941176470588,0.0,0.0,1.9352941176470588,6.6,7.8,8.375,13.0,4.0
TE,1.0,12,T.J. Hockenson,25.0,7.0,5.083333333333333,0.0,0.0,0.0,48.583333333333336,0.3333333333333333,0.0,11.941666666666666,6.6,7.8,8.375,13.0,4.0
TE,1.0,7,Jacob Hollister,29.0,2.0,1.2857142857142858,0.0,0.0,0.0,7.857142857142857,0.14285714285714285,0.0,2.928571428571429,6.6,7.8,8.375,13.0,4.0
WR,1.0,17,Justin Jefferson,23.0,9.823529411764707,6.352941176470588,0.8235294117647058,0.0,0.35294117647058826,95.05882352941177,0.5882352941176471,0.058823529411764705,19.352941176470587,6.6,7.8,8.375,13.0,4.0
RB,1.0,16,Alexander Mattison,24.0,2.4375,2.0,30.6875,0.1875,8.375,14.25,0.0625,0.0625,7.86875,6.6,7.8,8.375,13.0,4.0
TE,0.8545454545454546,22,Johnny Mundt,28.0,0.22727272727272727,0.22727272727272727,0.0,0.0,0.0,2.8181818181818183,0.0,0.0,0.5090909090909091,6.6,7.8,8.375,13.0,4.0
RB,1.0,11,Kene Nwangwu,24.0,0.45454545454545453,0.36363636363636365,5.545454545454546,0.0,1.1818181818181819,0.8181818181818182,0.0,0.0,1.0,6.6,7.8,8.375,13.0,4.0
WR,1.0,17,K.J. Osborn,25.0,4.823529411764706,2.9411764705882355,0.5882352941176471,0.0,0.058823529411764705,38.529411764705884,0.4117647058823529,0.0,9.323529411764707,6.6,7.8,8.375,13.0,4.0
WR,1.0,17,Jalen Reagor,23.0,3.3529411764705883,1.9411764705882353,1.8823529411764706,0.0,0.5882352941176471,17.58823529411765,0.11764705882352941,0.11764705882352941,4.358823529411765,6.6,7.8,8.375,13.0,4.0
TE,0.8,13,Irv Smith Jr.,24.0,3.3076923076923075,2.3076923076923075,0.0,0.0,0.0,28.076923076923077,0.38461538461538464,0.0,7.423076923076923,6.6,7.8,8.375,13.0,4.0
WR,1.0,13,Adam Thielen,32.0,7.3076923076923075,5.153846153846154,0.15384615384615385,0.0,0.07692307692307693,55.84615384615385,0.7692307692307693,0.07692307692307693,15.215384615384618,6.6,7.8,8.375,13.0,4.0
WR,1.0,15,Nelson Agholor,29.0,4.266666666666667,2.466666666666667,0.7333333333333333,0.0,0.2,31.533333333333335,0.2,0.0,6.893333333333334,5.800000000000001,7.1,7.86,14.0,5.4
WR,1.0,17,Kendrick Bourne,27.0,4.117647058823529,3.235294117647059,7.352941176470588,0.0,0.7058823529411765,47.05882352941177,0.29411764705882354,0.058823529411764705,10.323529411764707,5.800000000000001,7.1,7.86,14.0,5.4
WR,0.8,10,Lynn Bowden Jr.,25.0,3.7,2.8,3.2,0.0,0.9,21.1,0.0,0.0,5.23,5.800000000000001,7.1,7.86,14.0,5.4
RB,1.0,15,Damien Harris,25.0,1.4,1.2,61.93333333333333,1.0,13.466666666666667,8.8,0.0,0.13333333333333333,14.006666666666666,5.800000000000001,7.1,7.86,14.0,5.4
TE,1.0,17,Hunter Henry,28.0,4.411764705882353,2.9411764705882355,0.0,0.0,0.0,35.470588235294116,0.5294117647058824,0.0,9.66470588235294,5.800000000000001,7.1,7.86,14.0,5.4
WR,1.0,10,Lil\'Jordan Humphrey,24.0,1.8,1.3,0.0,0.0,0.0,24.9,0.2,0.0,4.99,5.800000000000001,7.1,7.86,14.0,5.4
WR,1.0,17,Jakobi Meyers,26.0,7.411764705882353,4.882352941176471,0.5294117647058824,0.0,0.058823529411764705,50.94117647058823,0.11764705882352941,0.058823529411764705,10.617647058823529,5.800000000000001,7.1,7.86,14.0,5.4
WR,1.0,14,Ty Montgomery,29.0,1.8571428571428572,1.1428571428571428,3.142857142857143,0.0,1.0714285714285714,6.785714285714286,0.0,0.0,2.1357142857142857,5.800000000000001,7.1,7.86,14.0,5.4
WR,1.0,10,DeVante Parker,29.0,7.3,4.0,0.0,0.0,0.0,51.5,0.2,0.0,10.350000000000001,5.800000000000001,7.1,7.86,14.0,5.4
TE,1.0,16,Jonnu Smith,27.0,2.8125,1.75,2.5,0.0,0.5625,18.375,0.0625,0.0625,4.0875,5.800000000000001,7.1,7.86,14.0,5.4
RB,1.0,12,Rhamondre Stevenson,24.0,1.5,1.1666666666666667,50.5,0.4166666666666667,11.083333333333334,10.25,0.0,0.16666666666666666,9.408333333333333,5.800000000000001,7.1,7.86,14.0,5.4
RB,0.890909090909091,11,J.J. Taylor,24.0,0.5454545454545454,0.45454545454545453,13.363636363636363,0.18181818181818182,3.8181818181818183,1.0909090909090908,0.0,0.09090909090909091,2.809090909090909,5.800000000000001,7.1,7.86,14.0,5.4
RB,1.0,9,Eno Benjamin,23.0,0.7777777777777778,0.6666666666666666,13.11111111111111,0.1111111111111111,3.7777777777777777,4.666666666666667,0.0,0.0,3.111111111111111,5.4,6.5,5.38,5.0,5.200000000000001
WR,1.0,17,Marquez Callaway,24.0,4.9411764705882355,2.7058823529411766,0.0,0.0,0.0,41.05882352941177,0.35294117647058826,0.0,8.929411764705883,5.4,6.5,5.38,5.0,5.200000000000001
WR,1.0,13,Deonte Harty,25.0,4.538461538461538,2.769230769230769,3.1538461538461537,0.0,0.38461538461538464,43.84615384615385,0.23076923076923078,0.15384615384615385,8.546153846153846,5.4,6.5,5.38,5.0,5.200000000000001
TE,1.0,12,Taysom Hill,32.0,0.5,0.3333333333333333,31.166666666666668,0.4166666666666667,5.833333333333333,4.333333333333333,0.0,0.16666666666666666,6.050000000000001,5.4,6.5,5.38,5.0,5.200000000000001
TE,0.8,16,J.P. Holtz,29.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,7,Jordan Howard,28.0,0.7142857142857143,0.2857142857142857,58.0,0.42857142857142855,12.285714285714286,2.7142857142857144,0.0,0.0,8.928571428571429,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,14,Mark Ingram,33.0,2.5,1.9285714285714286,39.57142857142857,0.14285714285714285,11.428571428571429,11.571428571428571,0.0,0.07142857142857142,7.757142857142857,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,13,David Johnson,31.0,3.230769230769231,2.4615384615384617,17.53846153846154,0.0,5.153846153846154,17.307692307692307,0.07692307692307693,0.07692307692307693,6.253846153846155,5.4,6.5,5.38,5.0,5.200000000000001
TE,1.0,14,Juwan Johnson,26.0,1.5714285714285714,0.9285714285714286,0.0,0.0,0.0,11.357142857142858,0.2857142857142857,0.0,3.7785714285714285,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,11,Tony Jones,25.0,0.7272727272727273,0.45454545454545453,12.909090909090908,0.0,4.909090909090909,2.6363636363636362,0.0,0.0,2.0090909090909093,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,13,Alvin Kamara,27.0,5.153846153846154,3.6153846153846154,69.07692307692308,0.3076923076923077,18.46153846153846,33.76923076923077,0.38461538461538464,0.0,18.053846153846155,5.4,6.5,5.38,5.0,5.200000000000001
WR,0.5833333333333334,12,Keith Kirkwood,28.0,2.5,1.4166666666666667,0.0,0.0,0.0,19.916666666666668,0.16666666666666666,0.0,4.408333333333334,5.4,6.5,5.38,5.0,5.200000000000001
WR,1.0,12,Jarvis Landry,30.0,7.25,4.333333333333333,3.3333333333333335,0.16666666666666666,0.5,47.5,0.16666666666666666,0.25,10.916666666666666,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,14,Latavius Murray,32.0,0.9285714285714286,0.7142857142857143,35.785714285714285,0.42857142857142855,8.5,5.357142857142857,0.0,0.0,7.4,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,7,Adam Prentice,25.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.0,0.42857142857142855,2.2857142857142856,0.0,0.0,0.7285714285714285,5.4,6.5,5.38,5.0,5.200000000000001
WR,1.0,11,Tre\'Quan Smith,26.0,4.545454545454546,2.909090909090909,0.0,0.0,0.0,34.27272727272727,0.2727272727272727,0.09090909090909091,7.790909090909092,5.4,6.5,5.38,5.0,5.200000000000001
WR,0.8,7,Michael Thomas,29.0,7.857142857142857,5.714285714285714,0.14285714285714285,0.0,0.14285714285714285,62.57142857142857,0.0,0.0,11.985714285714286,5.4,6.5,5.38,5.0,5.200000000000001
TE,1.0,13,Adam Trautman,25.0,3.3076923076923075,2.076923076923077,0.0,0.0,0.0,20.23076923076923,0.15384615384615385,0.07692307692307693,4.86923076923077,5.4,6.5,5.38,5.0,5.200000000000001
TE,1.0,7,Nick Vannett,29.0,2.142857142857143,1.2857142857142858,0.0,0.0,0.0,19.0,0.14285714285714285,0.0,4.042857142857143,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,14,Dwayne Washington,28.0,0.14285714285714285,0.14285714285714285,1.1428571428571428,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.34285714285714286,5.4,6.5,5.38,5.0,5.200000000000001
WR,0.64,15,Kevin White,30.0,0.8666666666666667,0.3333333333333333,0.0,0.0,0.0,8.666666666666666,0.0,0.0,1.2,5.4,6.5,5.38,5.0,5.200000000000001
RB,1.0,13,Saquon Barkley,25.0,4.384615384615385,3.1538461538461537,45.61538461538461,0.15384615384615385,12.461538461538462,20.23076923076923,0.15384615384615385,0.15384615384615385,11.276923076923076,2.6,4.1,3.095,7.0,0.8
RB,1.0,9,Matt Breida,27.0,1.0,0.7777777777777778,13.88888888888889,0.1111111111111111,2.888888888888889,8.0,0.2222222222222222,0.1111111111111111,4.7444444444444445,2.6,4.1,3.095,7.0,0.8
RB,1.0,13,Gary Brightwell,23.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.0,0.0,0.15384615384615385,2.6,4.1,3.095,7.0,0.8
WR,1.0,14,Kenny Golladay,29.0,5.428571428571429,2.642857142857143,0.0,0.0,0.0,37.214285714285715,0.0,0.0,6.364285714285714,2.6,4.1,3.095,7.0,0.8
TE,0.8,11,Tanner Hudson,28.0,0.6363636363636364,0.2727272727272727,0.0,0.0,0.0,3.727272727272727,0.0,0.0,0.6454545454545455,2.6,4.1,3.095,7.0,0.8
WR,0.8,11,Richie James,27.0,3.1818181818181817,2.090909090909091,0.0,0.0,0.0,35.81818181818182,0.09090909090909091,0.18181818181818182,5.854545454545454,2.6,4.1,3.095,7.0,0.8
WR,1.0,7,Marcus Johnson,28.0,2.7142857142857144,1.2857142857142858,-0.2857142857142857,0.0,0.2857142857142857,22.857142857142858,0.0,0.0,3.5428571428571436,2.6,4.1,3.095,7.0,0.8
RB,1.0,8,Chris Myarick,27.0,0.75,0.375,0.0,0.0,0.0,2.125,0.125,0.0,1.3375,2.6,4.1,3.095,7.0,0.8
WR,1.0,7,Sterling Shepard,29.0,7.571428571428571,5.142857142857143,-1.2857142857142858,0.0,0.14285714285714285,52.285714285714285,0.14285714285714285,0.0,11.1,2.6,4.1,3.095,7.0,0.8
WR,1.0,13,Darius Slayton,25.0,4.461538461538462,2.0,-1.0,0.0,0.07692307692307693,26.076923076923077,0.15384615384615385,0.07692307692307693,5.276923076923078,2.6,4.1,3.095,7.0,0.8
WR,1.0,10,Kadarius Toney,23.0,5.7,3.9,0.6,0.0,0.3,42.0,0.0,0.0,8.16,2.6,4.1,3.095,7.0,0.8
TE,1.0,7,Nick Vannett,29.0,2.142857142857143,1.2857142857142858,0.0,0.0,0.0,19.0,0.14285714285714285,0.0,4.042857142857143,2.6,4.1,3.095,7.0,0.8
WR,1.0,16,Braxton Berrios,27.0,4.0625,2.875,2.5,0.125,0.4375,26.9375,0.125,0.0625,7.19375,7.2,4.7,4.38,5.0,4.8
RB,1.0,14,Michael Carter,23.0,3.9285714285714284,2.5714285714285716,45.642857142857146,0.2857142857142857,10.5,23.214285714285715,0.0,0.07142857142857142,11.028571428571428,7.2,4.7,4.38,5.0,4.8
TE,1.0,17,Tyler Conklin,27.0,5.117647058823529,3.588235294117647,0.0,0.0,0.0,34.88235294117647,0.17647058823529413,0.058823529411764705,8.01764705882353,7.2,4.7,4.38,5.0,4.8
WR,1.0,9,Corey Davis,27.0,6.555555555555555,3.7777777777777777,0.0,0.0,0.0,54.666666666666664,0.4444444444444444,0.2222222222222222,11.466666666666665,7.2,4.7,4.38,5.0,4.8
RB,1.0,16,Ty Johnson,25.0,3.4375,2.125,14.875,0.125,3.8125,23.25,0.125,0.125,7.1875,7.2,4.7,4.38,5.0,4.8
WR,1.0,11,Denzel Mims,25.0,2.090909090909091,0.7272727272727273,0.0,0.0,0.0,12.090909090909092,0.0,0.0,1.9363636363636365,7.2,4.7,4.38,5.0,4.8
WR,1.0,11,Elijah Moore,22.0,7.0,3.909090909090909,4.909090909090909,0.09090909090909091,0.45454545454545453,48.90909090909091,0.45454545454545453,0.0,12.563636363636363,7.2,4.7,4.38,5.0,4.8
RB,1.0,14,James Robinson,24.0,3.2857142857142856,2.2142857142857144,54.785714285714285,0.5714285714285714,11.714285714285714,15.857142857142858,0.0,0.2857142857142857,12.135714285714286,7.2,4.7,4.38,5.0,4.8
WR,1.0,12,Jeff Smith,25.0,1.4166666666666667,0.6666666666666666,-0.08333333333333333,0.0,0.08333333333333333,9.416666666666666,0.0,0.0,1.6,7.2,4.7,4.38,5.0,4.8
TE,1.0,16,C.J. Uzomah,29.0,3.9375,3.0625,0.0,0.0,0.0,30.8125,0.3125,0.0,8.01875,7.2,4.7,4.38,5.0,4.8
TE,1.0,9,Kenny Yeboah,24.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,4.0,0.0,0.0,0.6222222222222222,7.2,4.7,4.38,5.0,4.8
WR,1.0,13,A.J. Brown,25.0,8.076923076923077,4.846153846153846,0.7692307692307693,0.0,0.15384615384615385,66.84615384615384,0.38461538461538464,0.0,13.915384615384614,8.600000000000001,6.4,8.475,17.0,7.2
RB,1.0,16,Kenneth Gainwell,23.0,3.125,2.0625,18.1875,0.3125,4.25,15.8125,0.0625,0.125,7.4625,8.600000000000001,6.4,8.475,17.0,7.2
TE,1.0,15,Dallas Goedert,27.0,5.066666666666666,3.7333333333333334,0.0,0.0,0.0,55.333333333333336,0.26666666666666666,0.06666666666666667,10.733333333333334,8.600000000000001,6.4,8.475,17.0,7.2
TE,1.0,9,Tyree Jackson,25.0,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,2.4444444444444446,0.1111111111111111,0.0,1.2444444444444445,8.600000000000001,6.4,8.475,17.0,7.2
WR,1.0,16,Zach Pascal,28.0,4.3125,2.375,1.3125,0.0,0.125,24.0,0.1875,0.0625,5.90625,8.600000000000001,6.4,8.475,17.0,7.2
RB,1.0,12,Miles Sanders,25.0,2.8333333333333335,2.1666666666666665,62.833333333333336,0.0,11.416666666666666,13.166666666666666,0.0,0.08333333333333333,9.6,8.600000000000001,6.4,8.475,17.0,7.2
RB,1.0,16,Boston Scott,27.0,1.0,0.8125,23.3125,0.4375,5.4375,5.1875,0.0,0.0625,6.1625000000000005,8.600000000000001,6.4,8.475,17.0,7.2
RB,1.0,9,Trey Sermon,23.0,0.4444444444444444,0.3333333333333333,18.555555555555557,0.1111111111111111,4.555555555555555,2.888888888888889,0.0,0.0,3.144444444444445,8.600000000000001,6.4,8.475,17.0,7.2
WR,1.0,17,DeVonta Smith,24.0,6.117647058823529,3.764705882352941,0.0,0.0,0.0,53.88235294117647,0.29411764705882354,0.058823529411764705,10.8,8.600000000000001,6.4,8.475,17.0,7.2
TE,1.0,16,Jack Stoll,24.0,0.3125,0.25,0.0,0.0,0.0,1.375,0.0,0.0,0.3875,8.600000000000001,6.4,8.475,17.0,7.2
WR,1.0,17,Quez Watkins,24.0,3.6470588235294117,2.5294117647058822,0.17647058823529413,0.0,0.058823529411764705,38.05882352941177,0.058823529411764705,0.0,6.705882352941177,8.600000000000001,6.4,8.475,17.0,7.2
WR,1.0,8,Miles Boykin,26.0,0.125,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.2,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
WR,1.0,15,Chase Claypool,24.0,7.0,3.933333333333333,6.4,0.0,0.9333333333333333,57.333333333333336,0.13333333333333333,0.0,11.106666666666667,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
TE,1.0,16,Pat Freiermuth,24.0,4.9375,3.75,0.0,0.0,0.0,31.0625,0.4375,0.0625,9.35625,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
TE,1.0,17,Zach Gentry,26.0,1.4705882352941178,1.1176470588235294,0.0,0.0,0.0,9.823529411764707,0.0,0.0,2.1,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
RB,1.0,17,Najee Harris,24.0,5.529411764705882,4.352941176470588,70.58823529411765,0.4117647058823529,18.058823529411764,27.470588235294116,0.17647058823529413,0.0,17.688235294117646,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
WR,1.0,16,Diontae Johnson,26.0,10.5625,6.6875,3.3125,0.0,0.3125,72.5625,0.5,0.125,17.025,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
RB,0.8307692307692308,13,Anthony McFarland Jr.,23.0,0.7692307692307693,0.5384615384615384,8.923076923076923,0.0,2.769230769230769,5.0,0.0,0.0,1.9307692307692306,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
WR,1.0,16,Gunner Olszewski,26.0,0.1875,0.125,0.5625,0.0,0.0625,1.9375,0.0,0.1875,0.0,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
WR,0.8000000000000002,12,Steven Sims,25.0,3.0833333333333335,2.25,1.5,0.0,0.08333333333333333,22.083333333333332,0.08333333333333333,0.3333333333333333,4.441666666666666,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
RB,1.0,17,Benny Snell Jr.,24.0,0.23529411764705882,0.11764705882352941,5.764705882352941,0.0,2.1176470588235294,0.7647058823529411,0.0,0.0,0.7705882352941178,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
RB,1.0,17,Derek Watt,30.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.8823529411764706,0.0,0.0,0.2705882352941177,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
WR,1.0,15,Cody White,24.0,0.4,0.3333333333333333,0.0,0.0,0.0,2.2,0.0,0.0,0.5533333333333333,5.999999999999999,7.3,5.765000000000001,0.0,3.4000000000000004
WR,1.0,17,Brandon Aiyuk,24.0,4.9411764705882355,3.2941176470588234,1.0,0.0,0.29411764705882354,48.588235294117645,0.29411764705882354,0.11764705882352941,9.78235294117647,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
RB,1.0,11,Tevin Coleman,29.0,1.4545454545454546,1.0,32.36363636363637,0.0,7.636363636363637,4.454545454545454,0.0,0.0,4.681818181818182,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
TE,1.0,17,Ross Dwelley,27.0,0.29411764705882354,0.23529411764705882,0.0,0.0,0.0,3.0,0.058823529411764705,0.0,0.888235294117647,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
WR,1.0,16,Jauan Jennings,25.0,2.375,1.5,0.0,0.0,0.0,17.625,0.3125,0.0625,5.0125,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
RB,1.0,17,Kyle Juszczyk,31.0,2.235294117647059,1.7647058823529411,1.2941176470588236,0.058823529411764705,0.47058823529411764,17.41176470588235,0.058823529411764705,0.0,4.341176470588236,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
TE,1.0,14,George Kittle,29.0,6.714285714285714,5.071428571428571,1.4285714285714286,0.0,0.21428571428571427,65.0,0.42857142857142855,0.14285714285714285,14.0,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
TE,1.0,9,Tyler Kroft,30.0,2.7777777777777777,1.7777777777777777,0.0,0.0,0.0,19.22222222222222,0.1111111111111111,0.0,4.366666666666667,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
RB,0.9714285714285714,7,Marlon Mack,26.0,1.1428571428571428,0.7142857142857143,18.142857142857142,0.0,4.571428571428571,5.428571428571429,0.0,0.0,3.0714285714285716,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
RB,1.0,7,Christian McCaffrey,26.0,5.857142857142857,5.285714285714286,63.142857142857146,0.14285714285714285,14.142857142857142,49.0,0.14285714285714285,0.14285714285714285,17.92857142857143,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
WR,1.0,16,Ray-Ray McCloud,26.0,4.125,2.4375,0.9375,0.0,0.125,17.3125,0.0,0.25,3.7625,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
RB,1.0,11,Elijah Mitchell,24.0,1.8181818181818181,1.7272727272727273,87.54545454545455,0.45454545454545453,18.818181818181817,12.454545454545455,0.09090909090909091,0.0,15.0,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
WR,1.0,16,Deebo Samuel,26.0,7.5625,4.8125,22.8125,0.5,3.6875,87.8125,0.375,0.25,20.625,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
WR,1.0,9,Willie Snead,30.0,0.8888888888888888,0.4444444444444444,0.0,0.0,0.0,4.222222222222222,0.0,0.0,0.8666666666666667,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
WR,1.0,14,Malik Turner,26.0,1.1428571428571428,0.8571428571428571,0.0,0.0,0.0,10.642857142857142,0.21428571428571427,0.0,3.207142857142857,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
RB,1.0,9,Jeff Wilson,27.0,0.8888888888888888,0.7777777777777778,32.666666666666664,0.2222222222222222,8.777777777777779,3.4444444444444446,0.0,0.1111111111111111,5.5,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
TE,1.0,17,Charlie Woerner,25.0,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0,3.0588235294117645,0.0,0.0,0.6000000000000001,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
RB,1.0,17,DeeJay Dallas,24.0,1.3529411764705883,1.2352941176470589,8.117647058823529,0.11764705882352941,1.9411764705882353,7.823529411764706,0.0,0.058823529411764705,3.4176470588235293,4.199999999999999,4.7,8.05,2.0,5.200000000000001
TE,1.0,15,Will Dissly,26.0,1.7333333333333334,1.4,0.0,0.0,0.0,15.4,0.06666666666666667,0.06666666666666667,3.2066666666666666,4.199999999999999,4.7,8.05,2.0,5.200000000000001
WR,1.0,10,D\'Wayne Eskridge,25.0,2.0,1.0,5.9,0.0,0.4,6.4,0.1,0.0,2.83,4.199999999999999,4.7,8.05,2.0,5.200000000000001
TE,1.0,16,Noah Fant,25.0,5.625,4.25,0.0,0.0,0.0,41.875,0.25,0.0,9.9375,4.199999999999999,4.7,8.05,2.0,5.200000000000001
WR,1.0,14,Marquise Goodwin,32.0,2.857142857142857,1.4285714285714286,-0.07142857142857142,0.0,0.14285714285714285,22.357142857142858,0.07142857142857142,0.07142857142857142,3.942857142857143,4.199999999999999,4.7,8.05,2.0,5.200000000000001
WR,1.0,17,Penny Hart,26.0,0.7058823529411765,0.4117647058823529,0.0,0.0,0.0,3.4705882352941178,0.0,0.0,0.7588235294117647,4.199999999999999,4.7,8.05,2.0,5.200000000000001
RB,1.0,14,Travis Homer,24.0,1.4285714285714286,1.1428571428571428,12.642857142857142,0.07142857142857142,1.5,11.5,0.0,0.0,3.9857142857142858,4.199999999999999,4.7,8.05,2.0,5.200000000000001
RB,1.0,17,Godwin Igwebuike,28.0,0.5882352941176471,0.4117647058823529,6.9411764705882355,0.058823529411764705,1.0588235294117647,3.5294117647058822,0.0,0.11764705882352941,1.5764705882352938,4.199999999999999,4.7,8.05,2.0,5.200000000000001
RB,1.0,11,Tony Jones,25.0,0.7272727272727273,0.45454545454545453,12.909090909090908,0.0,4.909090909090909,2.6363636363636362,0.0,0.0,2.0090909090909093,4.199999999999999,4.7,8.05,2.0,5.200000000000001
WR,1.0,16,Tyler Lockett,30.0,6.6875,4.5625,0.5625,0.0,0.125,73.4375,0.5,0.0,14.9625,4.199999999999999,4.7,8.05,2.0,5.200000000000001
